zip_code,offense_type,latitude,longitude
78759,BURGLARY OF VEHICLE,30.41575816,-97.745527
78704,BURGLARY OF VEHICLE,30.24307317,-97.80019446
78745,FAMILY DISTURBANCE,30.19447304,-97.79396193
78753,FAMILY DISTURBANCE,30.35353289,-97.69270637
78723,THEFT,30.29948141,-97.70804903
78704,FAMILY DISTURBANCE,30.24339359,-97.78059078
78759,BURGLARY OF VEHICLE,30.4130653,-97.74796973
78744,FAMILY DISTURBANCE,30.19744846,-97.74218934
78759,BURGLARY OF VEHICLE,30.39362929,-97.74623198
78745,BURGLARY OF VEHICLE,30.22817438,-97.78436925
78744,FAMILY DISTURBANCE,30.19744846,-97.74218934
78748,FAMILY DISTURBANCE,30.15328628,-97.84288492
78758,THEFT,30.37655765,-97.72625219
78745,FAMILY DISTURBANCE,30.19272289,-97.77829179
78759,BURGLARY OF VEHICLE,30.37316263,-97.75436204
78741,THEFT,30.23205267,-97.72861054
78753,THEFT,30.35647202,-97.69052006
78753,FAMILY DISTURBANCE,30.36906076,-97.68626416
78744,CRIMINAL MISCHIEF,30.19744846,-97.74218934
78758,BURGLARY OF VEHICLE,30.39353338,-97.72559964
78753,FAMILY DISTURBANCE,30.36239452,-97.6945729
78744,BURGLARY OF VEHICLE,30.21215375,-97.75318861
78702,THEFT,30.25969748,-97.71571128
78758,CRIMINAL MISCHIEF,30.3593998,-97.71485759
78758,BURGLARY OF VEHICLE,30.40400022,-97.72446615
78753,THEFT,30.41554401,-97.67477248
78741,FAMILY DISTURBANCE,30.21694721,-97.69472387
78745,FAMILY DISTURBANCE,30.20323557,-97.7828963
78759,CRIMINAL MISCHIEF,30.41098644,-97.74471582
78704,FAMILY DISTURBANCE,30.23897102,-97.78957363
78704,FAMILY DISTURBANCE,30.24087326,-97.78564954
78704,BURGLARY OF VEHICLE,30.25292427,-97.76384934
78744,BURGLARY OF VEHICLE,30.19036875,-97.76798237
78704,BURGLARY OF VEHICLE,30.24501667,-97.78088682
78745,CRIMINAL MISCHIEF,30.2275577,-97.77330677
78757,BURGLARY OF VEHICLE,30.36980815,-97.73682253
78758,FAMILY DISTURBANCE,30.3593998,-97.71485759
78744,FAMILY DISTURBANCE,30.19744846,-97.74218934
78744,CRIMINAL MISCHIEF,30.19754361,-97.7608199
78701,CRIMINAL MISCHIEF,30.27034618,-97.74247294
78745,FAMILY DISTURBANCE,30.19084138,-97.77786348
78744,FAMILY DISTURBANCE,30.1996283,-97.73520938
78758,BURGLARY OF VEHICLE,30.36980699,-97.69364689
78758,BURGLARY OF VEHICLE,30.39716921,-97.71910498
78723,FAMILY DISTURBANCE,30.29880686,-97.69488835
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.39438783,-97.67065387
78701,BURGLARY OF VEHICLE,30.27643109,-97.73438129
78759,CRIMINAL MISCHIEF,30.38612684,-97.76116587
78741,BURGLARY OF VEHICLE,30.2167043,-97.73842678
78704,BURGLARY OF VEHICLE,30.23142095,-97.79079552
78745,FAMILY DISTURBANCE,30.18968273,-97.82160275
78704,BURGLARY OF VEHICLE,30.23900861,-97.7880047
78758,THEFT,30.3926681,-97.6987286
78704,BURGLARY OF VEHICLE,30.24015242,-97.78771165
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.30551917,-97.66162802
78723,THEFT,30.31324562,-97.7082515
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.2609912,-97.73739174
78758,THEFT,30.40249226,-97.72050904
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19419492,-97.73242684
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19869497,-97.74221923
78701,BURGLARY OF VEHICLE,30.25758204,-97.73813288
78745,FAMILY DISTURBANCE,30.21494929,-97.7537948
78704,CRIMINAL MISCHIEF,30.23131684,-97.78956935
78723,THEFT,30.28555907,-97.70147781
78741,BURGLARY OF VEHICLE,30.22316221,-97.68562291
78723,FAMILY DISTURBANCE,30.30839442,-97.69848713
78748,THEFT,30.17309049,-97.81433268
78741,CRIMINAL MISCHIEF,30.23770208,-97.72794502
78701,BURGLARY OF VEHICLE,30.27534614,-97.73390984
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.37078232,-97.69225943
78704,BURGLARY OF VEHICLE,30.22427773,-97.76265417
78758,FAMILY DISTURBANCE,30.35465196,-97.70433696
78741,FAMILY DISTURBANCE,30.23154682,-97.7260523
78745,FAMILY DISTURBANCE,30.19877954,-97.80547507
78741,THEFT,30.22706496,-97.72624614
78758,FAMILY DISTURBANCE,30.35875709,-97.69972149
78741,FAMILY DISTURBANCE,30.21726556,-97.73911474
78744,CRIMINAL MISCHIEF,30.19668051,-97.70585569
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.32521963,-97.7026977
78753,FAMILY DISTURBANCE,30.35757122,-97.67848898
78748,THEFT,30.17309049,-97.81433268
78704,FAMILY DISTURBANCE,30.23897102,-97.78957363
78701,BURGLARY OF VEHICLE,30.25799745,-97.73936048
78744,CRIMINAL MISCHIEF,30.1996283,-97.73520938
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.35421868,-97.70842716
78741,FAMILY DISTURBANCE,30.23347606,-97.71169622
78758,BURGLARY OF VEHICLE,30.40551972,-97.71642576
78753,FAMILY DISTURBANCE,30.4088995,-97.66538535
78701,BURGLARY OF VEHICLE,30.25327475,-97.73662661
78744,FAMILY DISTURBANCE,30.19744846,-97.74218934
78748,FAMILY DISTURBANCE,30.17857459,-97.81937171
78702,BURGLARY OF VEHICLE,30.26254371,-97.7255384
78702,BURGLARY OF VEHICLE,30.26908233,-97.73140739
78741,FAMILY DISTURBANCE,30.23563012,-97.70005743
78741,BURGLARY OF VEHICLE,30.21896609,-97.68952877
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.17830539,-97.7594612
78758,CRIMINAL MISCHIEF,30.3910557,-97.71535577
78702,THEFT,30.26028866,-97.72568485
78741,THEFT,30.22982008,-97.73135026
78759,BURGLARY OF VEHICLE,30.40980526,-97.71483072
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.22954718,-97.78895401
78744,THEFT,30.19119669,-97.75075006
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.39797965,-97.69380518
78701,BURGLARY OF VEHICLE,30.25758204,-97.73813288
78723,FAMILY DISTURBANCE,30.30194732,-97.70034941
78701,BURGLARY OF VEHICLE,30.26388108,-97.74537758
78758,THEFT,30.36794153,-97.71508242
78759,CRIMINAL MISCHIEF,30.39459982,-97.74471477
78758,BURGLARY OF VEHICLE,30.38041081,-97.71140349
78753,FAMILY DISTURBANCE,30.4088995,-97.66538535
78759,CRIMINAL MISCHIEF,30.41069234,-97.71678989
78741,CRIMINAL MISCHIEF,30.23433705,-97.71398825
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.37306027,-97.71738905
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.18397507,-97.77104245
78744,CRIMINAL MISCHIEF,30.15957223,-97.77588295
78758,THEFT,30.38816965,-97.68849329
78702,BURGLARY OF VEHICLE,30.26908233,-97.73140739
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.39716921,-97.71910498
78753,BURGLARY OF VEHICLE,30.36920586,-97.69116707
78701,THEFT,30.26587979,-97.73501069
78744,FAMILY DISTURBANCE,30.18669219,-97.75814874
78758,BURGLARY OF VEHICLE,30.37572096,-97.69836051
78723,THEFT,30.31750705,-97.69811783
78741,BURGLARY OF VEHICLE,30.22600133,-97.74241147
78723,THEFT,30.32014972,-97.69595645
78701,THEFT,30.26724145,-97.74086112
78744,FAMILY DISTURBANCE,30.19299714,-97.76505681
78741,FAMILY DISTURBANCE,30.22851369,-97.70093242
78758,FAMILY DISTURBANCE,30.35465196,-97.70433696
78745,FAMILY DISTURBANCE,30.19564244,-97.81152209
78741,THEFT,30.23870916,-97.73162074
78745,FAMILY DISTURBANCE,30.19818636,-97.78001536
78704,THEFT,30.23988105,-97.73854839
78744,FAMILY DISTURBANCE,30.17755238,-97.76031063
78702,BURGLARY OF VEHICLE,30.26728563,-97.72650027
78704,BURGLARY OF VEHICLE,30.2468169,-97.76020414
78744,BURGLARY OF VEHICLE,30.19723684,-97.76334835
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.22706496,-97.72624614
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.36926216,-97.69510501
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.23133303,-97.71328422
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.25839263,-97.73904571
78759,CRIMINAL MISCHIEF,30.41983914,-97.74754686
78701,CRIMINAL MISCHIEF,30.26084646,-97.73825741
78723,THEFT,30.31500955,-97.70762656
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.2680649,-97.74281933
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.19151108,-97.78704296
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.33200384,-97.72081049
78753,FAMILY DISTURBANCE,30.36863764,-97.68468667
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.36706458,-97.67923946
78702,FAMILY DISTURBANCE,30.26864623,-97.71284191
78702,THEFT,30.26324463,-97.71056154
78741,BURGLARY OF VEHICLE,30.23770208,-97.72794502
78753,BURGLARY OF VEHICLE,30.3391525,-97.69116892
78701,BURGLARY OF VEHICLE,30.26605098,-97.73911558
78745,CRIMINAL MISCHIEF,30.21869207,-97.76883892
78745,FAMILY DISTURBANCE,30.19740339,-97.79458147
78753,CRIMINAL MISCHIEF,30.35553817,-97.70007578
78701,BURGLARY OF VEHICLE,30.26020462,-97.73793566
78704,CRIMINAL MISCHIEF,30.2300991,-97.78296287
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.39321779,-97.70648977
78704,BURGLARY OF VEHICLE,30.2368089,-97.78637125
78753,FAMILY DISTURBANCE,30.39438783,-97.67065387
78723,FAMILY DISTURBANCE,30.30492625,-97.67995626
78753,THEFT,30.35647202,-97.69052006
78758,CRIMINAL MISCHIEF,30.38020103,-97.68952395
78702,BURGLARY OF VEHICLE,30.26156218,-97.71948173
78741,THEFT,30.23328398,-97.72789317
78744,BURGLARY OF VEHICLE,30.19429054,-97.7379523
78702,BURGLARY OF VEHICLE,30.26908233,-97.73140739
78748,THEFT,30.16548757,-97.78952006
78758,FAMILY DISTURBANCE,30.37104404,-97.70983746
78745,FAMILY DISTURBANCE,30.21286548,-97.80598046
78757,BURGLARY OF VEHICLE,30.35655899,-97.71770338
78753,BURGLARY OF VEHICLE,30.42161513,-97.6720344
78741,BURGLARY OF VEHICLE,30.24345149,-97.70136466
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.36920586,-97.69116707
78758,BURGLARY OF VEHICLE,30.39160418,-97.73245068
78753,FAMILY DISTURBANCE,30.41431827,-97.67840489
78753,CRIMINAL MISCHIEF,30.34522549,-97.69705619
78702,FAMILY DISTURBANCE,30.27228022,-97.70589574
78753,CRIMINAL MISCHIEF,30.39438783,-97.67065387
78745,FAMILY DISTURBANCE,30.2180328,-97.78679667
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.19060915,-97.77229753
78745,CRIMINAL MISCHIEF,30.20072348,-97.79349684
78701,THEFT,30.26767858,-97.74248433
78744,FAMILY DISTURBANCE,30.18848856,-97.74888808
78741,FAMILY DISTURBANCE,30.23783535,-97.71317433
78758,CRIMINAL MISCHIEF,30.36030464,-97.69887365
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.23289806,-97.71880686
78723,FAMILY DISTURBANCE,30.28705766,-97.67030605
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.34064472,-97.7159184
78759,CRIMINAL MISCHIEF,30.41540632,-97.76442744
78745,FAMILY DISTURBANCE,30.19312562,-97.80133303
78745,FAMILY DISTURBANCE,30.19583333,-97.78131867
78744,FAMILY DISTURBANCE,30.16723543,-97.74011272
78745,FAMILY DISTURBANCE,30.2010074,-97.77887376
78748,THEFT,30.17744061,-97.826761
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.35557234,-97.6841067
78745,BURGLARY OF VEHICLE,30.21335494,-97.76944928
78744,FAMILY DISTURBANCE,30.19299714,-97.76505681
78753,FAMILY DISTURBANCE,30.39275359,-97.65609201
78744,FAMILY DISTURBANCE,30.15957223,-97.77588295
78748,THEFT,30.17542213,-97.82564848
78758,FAMILY DISTURBANCE,30.36260005,-97.69814808
78753,THEFT,30.39295402,-97.67684845
78744,BURGLARY OF VEHICLE,30.15881885,-97.72924541
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.2690229,-97.74626636
78723,CRIMINAL MISCHIEF,30.29930398,-97.67369558
78741,BURGLARY OF VEHICLE,30.24106315,-97.73418013
78758,CRIMINAL MISCHIEF,30.41260065,-97.6958102
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.38646396,-97.69903136
78753,FAMILY DISTURBANCE,30.37632545,-97.68510994
78759,CRIMINAL MISCHIEF,30.40879976,-97.74825548
78704,BURGLARY OF VEHICLE,30.24339359,-97.78059078
78701,THEFT,30.27056346,-97.74901027
78753,FAMILY DISTURBANCE,30.3823512,-97.66201172
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.23039867,-97.72977637
78741,BURGLARY OF VEHICLE,30.23855989,-97.7232022
78741,FAMILY DISTURBANCE,30.23135461,-97.73405182
78758,CRIMINAL MISCHIEF,30.37266165,-97.71335559
78745,THEFT,30.22983602,-97.79117297
78758,CRIMINAL MISCHIEF,30.41260065,-97.6958102
78701,THEFT,30.26835472,-97.73743455
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.32360228,-97.68066644
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19871845,-97.73469242
78745,FAMILY DISTURBANCE,30.19922751,-97.82616091
78745,FAMILY DISTURBANCE,30.20377919,-97.7897625
78757,BURGLARY OF VEHICLE,30.34155968,-97.73915246
78753,BURGLARY OF VEHICLE,30.36713266,-97.68492782
78757,BURGLARY OF VEHICLE,30.35630387,-97.71719653
78758,CRIMINAL MISCHIEF,30.37394971,-97.70291636
78758,BURGLARY OF VEHICLE,30.37061325,-97.69834781
78758,THEFT,30.37928551,-97.68834044
78745,THEFT,30.20037025,-97.76887566
78753,FAMILY DISTURBANCE,30.39438783,-97.67065387
78723,CRIMINAL MISCHIEF,30.31796168,-97.70190647
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.33219866,-97.70517709
78704,BURGLARY OF VEHICLE,30.24307317,-97.80019446
78744,BURGLARY OF VEHICLE,30.17285294,-97.75939435
78758,THEFT,30.35739748,-97.71458529
78704,BURGLARY OF VEHICLE,30.24045086,-97.73802943
78757,BURGLARY OF VEHICLE,30.36578042,-97.73052088
78741,FAMILY DISTURBANCE,30.22900387,-97.70310447
78753,FAMILY DISTURBANCE,30.38978843,-97.65120925
78704,CRIMINAL MISCHIEF,30.246651,-97.75605556
78753,BURGLARY OF VEHICLE,30.36014372,-97.67627417
78758,THEFT,30.36499057,-97.69790197
78704,BURGLARY OF VEHICLE,30.25949841,-97.75663457
78741,FAMILY DISTURBANCE,30.23177618,-97.72016752
78744,THEFT,30.17894937,-97.76660461
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.32619351,-97.69534738
78741,BURGLARY OF VEHICLE,30.22249725,-97.70447881
78757,BURGLARY OF VEHICLE,30.34950638,-97.72198866
78704,FAMILY DISTURBANCE,30.25530543,-97.7642295
78723,FAMILY DISTURBANCE,30.29930398,-97.67369558
78753,CRIMINAL MISCHIEF,30.35940846,-97.68500671
78704,FAMILY DISTURBANCE,30.23079228,-97.78075915
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26654729,-97.73619041
78741,THEFT,30.23597684,-97.71859364
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.33759083,-97.70457677
78704,THEFT,30.26023957,-97.7538299
78741,BURGLARY OF VEHICLE,30.23146495,-97.72122433
78741,THEFT,30.21585889,-97.70117912
78753,BURGLARY OF VEHICLE,30.37998856,-97.67657752
78753,FAMILY DISTURBANCE,30.34850444,-97.70458378
78744,FAMILY DISTURBANCE,30.17648002,-97.76937037
78741,FAMILY DISTURBANCE,30.23797717,-97.73038294
78752,FAMILY DISTURBANCE,30.33294795,-97.69759778
78757,BURGLARY OF VEHICLE,30.35801734,-97.71935424
78748,THEFT,30.18065173,-97.82150827
78753,BURGLARY OF VEHICLE,30.37829673,-97.68773947
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.23770208,-97.72794502
78759,BURGLARY OF VEHICLE,30.4204573,-97.74887903
78744,BURGLARY OF VEHICLE,30.17317006,-97.7582052
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19871746,-97.75313901
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.22724757,-97.76098521
78759,BURGLARY OF VEHICLE,30.41120683,-97.72706991
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.15976996,-97.73368557
78744,FAMILY DISTURBANCE,30.18543733,-97.76646709
78723,THEFT,30.3161062,-97.70155446
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.35584563,-97.71374576
78741,CRIMINAL MISCHIEF,30.23146495,-97.72122433
78741,BURGLARY OF VEHICLE,30.24271748,-97.73059094
78744,BURGLARY OF VEHICLE,30.18076626,-97.7621656
78704,THEFT,30.26408138,-97.75668018
78741,BURGLARY OF VEHICLE,30.22437599,-97.74486522
78704,BURGLARY OF VEHICLE,30.2251873,-97.76193003
78723,FAMILY DISTURBANCE,30.32238181,-97.68083314
78741,CRIMINAL MISCHIEF,30.21566282,-97.70355009
78753,CRIMINAL MISCHIEF,30.39953926,-97.65492633
78741,BURGLARY OF VEHICLE,30.24708096,-97.73201607
78704,BURGLARY OF VEHICLE,30.24513005,-97.77926194
78745,THEFT,30.21269184,-97.76038481
78759,BURGLARY OF VEHICLE,30.39447357,-97.74827473
78704,BURGLARY OF VEHICLE,30.24513005,-97.77926194
78741,THEFT,30.23597684,-97.71859364
78723,CRIMINAL MISCHIEF,30.30194732,-97.70034941
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.25891138,-97.72747408
78704,THEFT,30.24134309,-97.7579806
78745,FAMILY DISTURBANCE,30.21494929,-97.7537948
78704,THEFT,30.22574715,-97.75407333
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19754361,-97.7608199
78741,CRIMINAL MISCHIEF,30.22484581,-97.72059573
78704,CRIMINAL MISCHIEF,30.24291212,-97.76311475
78744,BURGLARY OF VEHICLE,30.1605004,-97.73322282
78702,BURGLARY OF VEHICLE,30.25969748,-97.71571128
78758,FAMILY DISTURBANCE,30.35962782,-97.71282478
78704,BURGLARY OF VEHICLE,30.24339359,-97.78059078
78702,BURGLARY OF VEHICLE,30.25969748,-97.71571128
78753,CRIMINAL MISCHIEF,30.37137689,-97.67497502
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.35596384,-97.702725
78704,THEFT,30.23988105,-97.73854839
78704,BURGLARY OF VEHICLE,30.24128082,-97.7520176
78744,FAMILY DISTURBANCE,30.190831,-97.7552587
78753,BURGLARY OF VEHICLE,30.40206627,-97.66241734
78704,BURGLARY OF VEHICLE,30.26208995,-97.76118798
78702,BURGLARY OF VEHICLE,30.26908233,-97.73140739
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.22116169,-97.69650578
78745,THEFT,30.23102476,-97.79730836
78744,THEFT,30.21215375,-97.75318861
78723,THEFT,30.3073828,-97.70923831
78704,CRIMINAL MISCHIEF,30.23396557,-97.77673189
78744,THEFT,30.21215375,-97.75318861
78704,BURGLARY OF VEHICLE,30.22574715,-97.75407333
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.22349469,-97.78194963
78745,FAMILY DISTURBANCE,30.20746795,-97.80604567
78704,FAMILY DISTURBANCE,30.23842839,-97.7834461
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.21454332,-97.73426036
78741,THEFT,30.22676056,-97.74391451
78759,BURGLARY OF VEHICLE,30.36620832,-97.74364355
78745,CRIMINAL MISCHIEF,30.1974094,-97.78989537
78758,BURGLARY OF VEHICLE,30.40168388,-97.72674036
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.38646396,-97.69903136
78753,THEFT,30.37807137,-97.67630361
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.40640218,-97.67399967
78741,THEFT,30.23422124,-97.72043711
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.40949012,-97.69956669
78741,FAMILY DISTURBANCE,30.21624142,-97.73594376
78702,BURGLARY OF VEHICLE,30.27824775,-97.71069261
78748,THEFT,30.17722124,-97.82132205
78744,CRIMINAL MISCHIEF,30.20006192,-97.75666834
78757,BURGLARY OF VEHICLE,30.35833186,-97.72291366
78757,BURGLARY OF VEHICLE,30.35556666,-97.71746072
78723,CRIMINAL MISCHIEF,30.31321176,-97.70726972
78704,CRIMINAL MISCHIEF,30.24722597,-97.77362164
78704,FAMILY DISTURBANCE,30.25530543,-97.7642295
78704,THEFT,30.24932773,-97.7383769
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.34664576,-97.69657342
78723,FAMILY DISTURBANCE,30.31600812,-97.69972481
78704,BURGLARY OF VEHICLE,30.23900861,-97.7880047
78745,THEFT,30.20120161,-97.77620259
78741,CRIMINAL MISCHIEF,30.23263286,-97.73835988
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.21869207,-97.76883892
78704,BURGLARY OF VEHICLE,30.23900861,-97.7880047
78701,BURGLARY OF VEHICLE,30.26198445,-97.73863237
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.21389561,-97.77806109
78741,BURGLARY OF VEHICLE,30.24250177,-97.72809745
78758,FAMILY DISTURBANCE,30.3766482,-97.73044008
78748,FAMILY DISTURBANCE,30.14980425,-97.79305944
78748,FAMILY DISTURBANCE,30.13757481,-97.80032624
78723,THEFT,30.31321542,-97.67608277
78753,BURGLARY OF VEHICLE,30.41556738,-97.67669809
78723,THEFT,30.31365218,-97.70554274
78753,THEFT,30.41153829,-97.67378817
78701,BURGLARY OF VEHICLE,30.2695296,-97.75052401
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.36679433,-97.69560388
78741,CRIMINAL MISCHIEF,30.23581427,-97.72262391
78758,BURGLARY OF VEHICLE,30.36499057,-97.69790197
78704,THEFT,30.25408382,-97.74711966
78753,CRIMINAL MISCHIEF,30.41431827,-97.67840489
78758,THEFT,30.37424422,-97.71071787
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.2886181,-97.67313433
78701,THEFT,30.26593948,-97.74325657
78753,THEFT,30.3391525,-97.69116892
78758,FAMILY DISTURBANCE,30.3875636,-97.69793536
78702,BURGLARY OF VEHICLE,30.27824028,-97.71355431
78759,CRIMINAL MISCHIEF,30.40246808,-97.74196516
78758,BURGLARY OF VEHICLE,30.40156541,-97.72226657
78745,CRIMINAL MISCHIEF,30.20067462,-97.77254048
78744,FAMILY DISTURBANCE,30.1793781,-97.77579561
78748,FAMILY DISTURBANCE,30.16548757,-97.78952006
78753,CRIMINAL MISCHIEF,30.3365449,-97.69155742
78744,FAMILY DISTURBANCE,30.19233362,-97.73286637
78758,CRIMINAL MISCHIEF,30.35596384,-97.702725
78759,CRIMINAL MISCHIEF,30.39443285,-97.75390414
78758,BURGLARY OF VEHICLE,30.38661423,-97.69149268
78741,FAMILY DISTURBANCE,30.2320942,-97.71688386
78741,BURGLARY OF VEHICLE,30.22503769,-97.70296228
78753,FAMILY DISTURBANCE,30.38746597,-97.65734603
78753,BURGLARY OF VEHICLE,30.3471803,-97.68714048
78744,THEFT,30.17330286,-97.7656372
78701,THEFT,30.2806429,-97.74040613
78723,THEFT,30.32212322,-97.67923606
78752,FAMILY DISTURBANCE,30.33112298,-97.72239428
78758,FAMILY DISTURBANCE,30.36794153,-97.71508242
78741,FAMILY DISTURBANCE,30.23797717,-97.73038294
78758,CRIMINAL MISCHIEF,30.36139699,-97.69862815
78745,THEFT,30.19060915,-97.77229753
78759,CRIMINAL MISCHIEF,30.38398875,-97.7422524
78704,CRIMINAL MISCHIEF,30.22583776,-97.75474867
78723,CRIMINAL MISCHIEF,30.31431434,-97.6962681
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.22077244,-97.76683601
78753,FAMILY DISTURBANCE,30.34835496,-97.71125368
78723,FAMILY DISTURBANCE,30.32268176,-97.68110706
78758,FAMILY DISTURBANCE,30.37203604,-97.71477459
78704,FAMILY DISTURBANCE,30.23836486,-97.7696532
78702,BURGLARY OF VEHICLE,30.26908233,-97.73140739
78701,CRIMINAL MISCHIEF,30.2708714,-97.74559894
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.3045501,-97.68131692
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.4015458,-97.7226542
78759,CRIMINAL MISCHIEF,30.40975469,-97.75128881
78759,BURGLARY OF VEHICLE,30.37850856,-97.74285961
78704,FAMILY DISTURBANCE,30.23318212,-97.76547683
78758,FAMILY DISTURBANCE,30.35704834,-97.70800129
78758,BURGLARY OF VEHICLE,30.39710114,-97.70231962
78758,BURGLARY OF VEHICLE,30.37025069,-97.71718296
78748,THEFT,30.1371583,-97.79790389
78753,BURGLARY OF VEHICLE,30.40376245,-97.65130278
78741,BURGLARY OF VEHICLE,30.22706496,-97.72624614
78741,CRIMINAL MISCHIEF,30.22899132,-97.72063244
78758,THEFT,30.39160418,-97.73245068
78759,BURGLARY OF VEHICLE,30.41575816,-97.745527
78741,FAMILY DISTURBANCE,30.22894903,-97.69428829
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.36425904,-97.68162568
78741,CRIMINAL MISCHIEF,30.23496305,-97.7183772
78758,CRIMINAL MISCHIEF,30.38943603,-97.7102539
78702,BURGLARY OF VEHICLE,30.27898934,-97.71764087
78758,BURGLARY OF VEHICLE,30.40543233,-97.72077522
78745,THEFT,30.19060915,-97.77229753
78753,THEFT,30.35128339,-97.69940863
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.25598934,-97.71783309
78759,BURGLARY OF VEHICLE,30.40980526,-97.71483072
78745,FAMILY DISTURBANCE,30.18167427,-97.77743163
78758,THEFT,30.3691692,-97.71701881
78744,BURGLARY OF VEHICLE,30.15902616,-97.72970191
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.23297487,-97.72378708
78744,BURGLARY OF VEHICLE,30.15951734,-97.73384112
78745,THEFT,30.19486641,-97.78123973
78723,THEFT,30.3185291,-97.7034222
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.24633127,-97.78129873
78745,FAMILY DISTURBANCE,30.1917077,-97.78020557
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.30073591,-97.67430906
78758,FAMILY DISTURBANCE,30.39353338,-97.72559964
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.37331087,-97.71134277
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.35294916,-97.70700606
78758,THEFT,30.39700241,-97.72428746
78704,BURGLARY OF VEHICLE,30.25725938,-97.7601793
78745,BURGLARY OF VEHICLE,30.20476605,-97.77372709
78745,BURGLARY OF VEHICLE,30.21140872,-97.77816804
78758,CRIMINAL MISCHIEF,30.37698098,-97.72434699
78758,THEFT,30.38111001,-97.69399731
78753,THEFT,30.3391525,-97.69116892
78745,FAMILY DISTURBANCE,30.20663579,-97.78763857
78723,CRIMINAL MISCHIEF,30.3059266,-97.6710311
78701,CRIMINAL MISCHIEF,30.26422291,-97.74636963
78741,BURGLARY OF VEHICLE,30.22899132,-97.72063244
78752,FAMILY DISTURBANCE,30.32424041,-97.68479261
78741,THEFT,30.22058572,-97.69124529
78702,BURGLARY OF VEHICLE,30.27987328,-97.71230897
78701,CRIMINAL MISCHIEF,30.25918198,-97.73782374
